"name","year","stint","team","league","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","pos","birth","age","hand"
"salazlu01",1984,1,"SDN","NL",93,228,20,55,7,2,3,17,11,7,6,38,1,0,2,0,5,SS,1956,29,R
"salazlu01",1985,1,"CHA","AL",122,327,39,80,18,2,10,45,14,4,12,60,2,0,9,5,5,CF,1956,30,R
"salazlu01",1986,1,"CHA","AL",4,7,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,DH,1956,31,R
"salazlu01",1987,1,"SDN","NL",84,189,13,48,5,0,3,17,3,3,14,30,2,0,1,2,2,SS,1956,32,R
"salazlu01",1988,1,"DET","AL",130,452,61,122,14,1,12,62,6,0,21,70,2,3,10,3,13,SS,1956,33,R
"salazlu01",1989,1,"SDN","NL",95,246,27,66,7,2,8,22,1,3,11,44,3,1,7,0,4,LF,1956,34,R
"salazlu01",1989,2,"CHN","NL",26,80,7,26,5,0,1,12,0,1,4,13,0,0,0,0,2,LF,1956,34,R
"salazlu01",1990,1,"CHN","NL",115,410,44,104,13,3,12,47,3,1,19,59,3,4,0,1,4,LF,1956,35,R
"salazlu01",1991,1,"CHN","NL",103,333,34,86,14,1,14,38,0,3,15,45,1,1,2,0,8,LF,1956,36,R
"salazlu01",1992,1,"CHN","NL",98,255,20,53,7,2,5,25,1,1,11,34,2,0,3,4,10,SS,1956,37,R
"salazos01",2002,1,"DET","AL",8,21,2,4,1,0,1,3,0,0,1,2,0,0,1,0,0,SS,1978,25,R
"salmoch01",1970,1,"BAL","AL",63,172,19,43,4,0,7,22,2,2,8,30,0,1,3,0,3,SS,1940,31,R
"salmoch01",1971,1,"BAL","AL",42,84,11,15,1,0,2,7,0,0,3,21,0,0,2,1,3,SS,1940,32,R
"salmoch01",1972,1,"BAL","AL",17,16,2,1,1,0,0,0,0,0,0,4,0,0,0,0,1,3B,1940,33,R
"salmoti01",1992,1,"CAL","AL",23,79,8,14,1,0,2,6,1,1,11,23,1,1,0,1,1,RF,1968,25,R
"salmoti01",1993,1,"CAL","AL",142,515,93,146,35,1,31,95,5,6,82,135,5,5,0,8,6,RF,1968,26,R
"salmoti01",1994,1,"CAL","AL",100,373,67,107,18,2,23,70,1,3,54,102,2,5,0,3,3,RF,1968,27,R
"salmoti01",1995,1,"CAL","AL",143,537,111,177,34,3,34,105,5,5,91,111,2,6,0,4,9,RF,1968,28,R
"salmoti01",1996,1,"CAL","AL",156,581,90,166,27,4,30,98,4,2,93,125,7,4,0,3,8,RF,1968,29,R
"salmoti01",1997,1,"ANA","AL",157,582,95,172,28,1,33,129,9,12,95,142,5,7,0,11,7,RF,1968,30,R
"salmoti01",1998,1,"ANA","AL",136,463,84,139,28,1,26,88,0,1,90,100,5,3,0,10,4,RF,1968,31,R
"salmoti01",1999,1,"ANA","AL",98,353,60,94,24,2,17,69,4,1,63,82,2,0,0,6,7,RF,1968,32,R
"salmoti01",2000,1,"ANA","AL",158,568,108,165,36,2,34,97,0,2,104,139,5,6,0,2,14,RF,1968,33,R
"salmoti01",2001,1,"ANA","AL",137,475,63,108,21,1,17,49,9,3,96,121,4,8,0,2,11,RF,1968,34,R
"salmoti01",2002,1,"ANA","AL",138,483,84,138,37,1,22,88,6,3,71,102,3,7,0,7,6,RF,1968,35,R
"salmoti01",2003,1,"ANA","AL",148,528,78,145,35,4,19,72,3,1,77,93,3,10,0,6,12,RF,1968,36,R
"salmoti01",2004,1,"ANA","AL",60,186,15,47,7,0,2,23,1,0,14,41,0,2,0,4,2,RF,1968,37,R
"samplbi01",1978,1,"TEX","AL",8,15,2,7,2,0,0,3,0,0,0,3,0,0,0,0,0,LF,1955,24,R
"samplbi01",1979,1,"TEX","AL",128,325,60,95,21,2,5,35,8,6,37,28,1,2,10,3,6,LF,1955,25,R
"samplbi01",1980,1,"TEX","AL",99,204,29,53,10,0,4,19,8,5,18,15,2,6,4,2,4,RF,1955,26,R
"samplbi01",1981,1,"TEX","AL",66,230,36,65,16,0,3,25,4,1,17,21,1,7,3,3,3,LF,1955,27,R
"samplbi01",1982,1,"TEX","AL",97,360,56,94,14,2,10,29,10,2,27,35,0,3,8,0,4,LF,1955,28,R
"samplbi01",1983,1,"TEX","AL",147,554,80,152,28,3,12,57,44,8,44,46,2,5,4,4,8,LF,1955,29,R
"samplbi01",1984,1,"TEX","AL",130,489,67,121,20,2,5,33,18,6,29,46,1,0,4,6,9,LF,1955,30,R
"samplbi01",1985,1,"NYA","AL",59,139,18,40,5,0,1,15,2,1,9,10,0,2,2,2,2,LF,1955,31,R
"samplbi01",1986,1,"ATL","NL",92,200,23,57,11,0,6,14,4,2,14,26,1,3,2,2,0,RF,1955,32,R
"samueju01",1983,1,"PHI","NL",18,65,14,18,1,2,2,5,3,2,4,16,1,1,0,1,1,2B,1960,24,R
"samueju01",1984,1,"PHI","NL",160,701,105,191,36,19,15,69,72,15,28,168,2,7,0,1,6,2B,1960,25,R
"samueju01",1985,1,"PHI","NL",161,663,101,175,31,13,19,74,53,19,33,141,2,6,2,5,8,2B,1960,26,R
"samueju01",1986,1,"PHI","NL",145,591,90,157,36,12,16,78,42,14,26,142,3,8,1,7,8,2B,1960,27,R
"samueju01",1987,1,"PHI","NL",160,655,113,178,37,15,28,100,35,15,60,162,5,5,0,6,12,2B,1960,28,R
"samueju01",1988,1,"PHI","NL",157,629,68,153,32,9,12,67,33,10,39,151,6,12,0,5,8,CF,1960,29,R
"samueju01",1989,1,"PHI","NL",51,199,32,49,3,1,8,20,11,3,18,45,1,1,0,1,2,CF,1960,30,R
"samueju01",1989,2,"NYN","NL",86,333,37,76,13,1,3,28,31,9,24,75,1,10,2,1,5,CF,1960,30,R
"samueju01",1990,1,"LAN","NL",143,492,62,119,24,3,13,52,38,20,51,126,5,5,5,5,8,CF,1960,31,R
"samueju01",1991,1,"LAN","NL",153,594,74,161,22,6,12,58,23,8,49,133,4,3,10,3,8,2B,1960,32,R
"samueju01",1992,1,"LAN","NL",47,122,7,32,3,1,0,15,2,2,7,22,3,1,4,2,0,RF,1960,33,R
"samueju01",1992,2,"KCA","AL",29,102,15,29,5,3,0,8,6,1,7,27,1,1,0,0,2,RF,1960,33,R
"samueju01",1993,1,"CIN","NL",103,261,31,60,10,4,4,26,9,7,23,53,3,3,0,2,2,LF,1960,34,R
"samueju01",1994,1,"DET","AL",59,136,32,42,9,5,5,21,5,2,10,26,0,3,0,2,4,CF,1960,35,R
"samueju01",1995,1,"DET","AL",76,171,28,48,10,1,10,34,5,4,24,38,0,2,1,0,3,LF,1960,36,R
"samueju01",1995,2,"KCA","AL",15,34,3,6,0,0,2,5,1,0,5,11,1,0,0,0,0,LF,1960,36,R
"samueju01",1996,1,"TOR","AL",69,188,34,48,8,3,8,26,9,1,15,65,0,3,0,1,2,RF,1960,37,R
"samueju01",1997,1,"TOR","AL",45,95,13,27,5,4,3,15,5,3,10,28,0,2,1,0,2,RF,1960,38,R
"samueju01",1998,1,"TOR","AL",43,50,14,9,2,0,1,2,13,8,7,13,0,1,1,0,0,RF,1960,39,R
"sanchal01",1982,1,"PHI","NL",7,14,3,4,1,0,2,4,0,0,0,4,0,0,0,0,0,RF,1959,24,R
"sanchal01",1983,1,"PHI","NL",8,7,2,2,0,0,0,2,0,0,0,2,0,0,0,0,1,RF,1959,25,R
"sanchal01",1984,1,"SFN","NL",13,41,3,8,0,1,0,2,2,3,0,12,0,0,0,0,0,RF,1959,26,R
"sanchal01",1985,1,"DET","AL",71,133,19,33,6,2,6,12,2,2,0,39,0,0,0,0,4,RF,1959,27,R
"sanchal01",1986,1,"MIN","AL",8,16,1,2,0,0,0,1,0,0,1,8,0,0,0,0,2,LF,1959,28,R
"sanchal01",1987,1,"OAK","AL",2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RF,1959,29,R
"sanchal03",2001,1,"MIL","NL",30,68,7,14,3,2,0,4,6,2,5,13,0,0,0,0,0,RF,1976,26,L
"sanchal03",2002,1,"MIL","NL",112,394,55,114,10,7,1,33,37,14,31,62,0,2,6,2,4,LF,1976,27,L
"sanchal03",2003,1,"MIL","NL",43,163,15,46,10,3,0,10,8,6,7,28,0,2,2,2,1,CF,1976,28,L
"sanchal03",2003,2,"DET","AL",101,394,43,114,13,5,1,22,44,18,18,46,0,1,7,3,4,CF,1976,28,L
"sanchal03",2004,1,"DET","AL",79,332,41,107,9,3,2,26,19,13,7,50,0,0,12,1,5,CF,1976,29,L
"sanchce01",1972,1,"NYA","AL",71,250,18,62,8,3,0,22,0,0,12,30,1,4,2,1,9,3B,1944,29,R
"sanchce01",1973,1,"NYA","AL",34,64,12,14,3,0,1,9,1,1,2,12,0,0,0,1,0,SS,1944,30,R
"sanchfr01",2002,1,"BOS","AL",12,16,3,3,0,0,0,2,0,0,2,3,0,0,0,0,0,SS,1977,26,R
"sanchfr01",2003,1,"BOS","AL",20,34,6,8,2,0,0,2,0,0,0,8,0,0,0,0,0,SS,1977,27,R
"sanchfr01",2004,1,"PIT","NL",9,19,2,3,0,0,0,2,0,0,0,3,0,0,1,0,0,SS,1977,28,R
"sanchor01",1981,1,"SLN","NL",27,49,5,14,2,1,0,6,1,0,2,6,1,0,0,1,2,C,1956,26,L
"sanchor01",1982,1,"SLN","NL",26,37,6,7,0,1,0,3,0,0,5,5,0,0,1,0,0,C,1956,27,L
"sanchor01",1983,1,"SLN","NL",6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,C,1956,28,L
"sanchor01",1984,1,"KCA","AL",10,10,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,C,1956,29,L
"sanchor01",1984,2,"BAL","AL",4,8,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,C,1956,29,L
"sanchre01",1991,1,"CHN","NL",13,23,1,6,0,0,0,2,0,0,4,3,0,0,0,0,0,SS,1967,25,R
"sanchre01",1992,1,"CHN","NL",74,255,24,64,14,3,1,19,2,1,10,17,1,3,5,2,7,SS,1967,26,R
"sanchre01",1993,1,"CHN","NL",105,344,35,97,11,2,0,28,1,1,15,22,7,3,9,2,8,SS,1967,27,R
"sanchre01",1994,1,"CHN","NL",96,291,26,83,13,1,0,24,2,5,20,29,4,7,4,1,9,SS,1967,28,R
"sanchre01",1995,1,"CHN","NL",114,428,57,119,22,2,3,27,6,4,14,48,2,1,8,2,9,SS,1967,29,R
"sanchre01",1996,1,"CHN","NL",95,289,28,61,9,0,1,12,7,1,22,42,6,3,8,2,6,SS,1967,30,R
"sanchre01",1997,1,"CHN","NL",97,205,14,51,9,0,1,12,4,2,11,26,2,0,4,0,7,SS,1967,31,R
"sanchre01",1997,2,"NYA","AL",38,138,21,43,12,0,1,15,0,4,5,21,0,1,5,1,1,SS,1967,31,R
"sanchre01",1998,1,"SFN","NL",109,316,44,90,14,2,2,30,0,0,16,47,0,4,1,2,11,SS,1967,32,R
"sanchre01",1999,1,"KCA","AL",134,479,66,141,18,6,2,56,11,5,22,48,2,4,10,3,14,SS,1967,33,R
"sanchre01",2000,1,"KCA","AL",143,509,68,139,18,2,1,38,7,3,28,55,0,4,11,3,17,SS,1967,34,R
"sanchre01",2001,1,"KCA","AL",100,390,46,118,14,5,0,28,9,1,11,34,0,2,9,4,11,SS,1967,35,R
"sanchre01",2001,2,"ATL","NL",49,154,10,35,4,1,0,9,2,0,4,15,1,0,4,1,9,SS,1967,35,R
"sanchre01",2002,1,"BOS","AL",107,357,46,102,12,3,1,38,2,2,17,31,1,2,5,5,9,SS,1967,36,R
"sanchre01",2003,1,"NYN","NL",56,174,11,36,3,1,0,12,1,1,8,18,2,0,0,1,7,SS,1967,37,R
"sanchre01",2003,2,"SEA","AL",46,170,22,50,5,1,0,11,1,0,8,21,1,2,4,2,3,SS,1967,37,R
"sanchre01",2004,1,"TBA","AL",91,285,23,70,14,3,2,26,0,1,12,28,0,3,4,3,6,SS,1967,38,R
"sandbja01",2001,1,"TBA","AL",39,136,13,28,7,0,1,15,1,0,10,45,0,1,2,0,2,3B,1978,24,R
"sandbja01",2002,1,"TBA","AL",102,358,55,82,21,1,18,54,3,2,39,139,3,1,1,2,7,DH,1978,25,R
"sandbja01",2003,1,"TBA","AL",55,136,15,29,10,1,6,23,0,0,16,52,1,2,2,0,3,SS,1978,26,R
"sandbry01",1981,1,"PHI","NL",13,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,SS,1959,23,R
"sandbry01",1982,1,"CHN","NL",156,635,103,172,33,5,7,54,32,12,36,90,3,4,7,5,7,3B,1959,24,R
"sandbry01",1983,1,"CHN","NL",158,633,94,165,25,4,8,48,37,11,51,79,3,3,7,5,8,SS,1959,25,R
"sandbry01",1984,1,"CHN","NL",156,636,114,200,36,19,19,84,32,7,52,101,3,3,5,4,7,2B,1959,26,R
"sandbry01",1985,1,"CHN","NL",153,609,113,186,31,6,26,83,54,11,57,97,5,1,2,4,10,SS,1959,27,R
"sandbry01",1986,1,"CHN","NL",154,627,68,178,28,5,14,76,34,11,46,79,6,0,3,6,11,2B,1959,28,R
"sandbry01",1987,1,"CHN","NL",132,523,81,154,25,2,16,59,21,2,59,79,4,2,1,2,11,2B,1959,29,R
"sandbry01",1988,1,"CHN","NL",155,618,77,163,23,8,19,69,25,10,54,91,3,1,1,5,14,2B,1959,30,R
"sandbry01",1989,1,"CHN","NL",157,606,104,176,25,5,30,76,15,5,59,85,8,4,1,2,9,2B,1959,31,R
"sandbry01",1990,1,"CHN","NL",155,615,116,188,30,3,40,100,25,7,50,84,8,1,0,9,8,2B,1959,32,R
"sandbry01",1991,1,"CHN","NL",158,585,104,170,32,2,26,100,22,8,87,89,4,2,1,9,9,2B,1959,33,R
"sandbry01",1992,1,"CHN","NL",158,612,100,186,32,8,26,87,17,6,68,73,4,1,0,6,13,2B,1959,34,R
"sandbry01",1993,1,"CHN","NL",117,456,67,141,20,0,9,45,9,2,37,62,1,2,2,6,12,2B,1959,35,R
"sandbry01",1994,1,"CHN","NL",57,223,36,53,9,5,5,24,2,3,23,40,0,1,0,0,6,2B,1959,36,R
"sandbry01",1996,1,"CHN","NL",150,554,85,135,28,4,25,92,12,8,54,116,4,7,1,5,9,2B,1959,38,R
"sandbry01",1997,1,"CHN","NL",135,447,54,118,26,0,12,64,7,4,28,94,3,2,0,3,5,DH,1959,39,R
"sandean01",1999,1,"TOR","AL",3,7,1,2,1,0,0,2,0,0,0,2,0,0,0,0,1,LF,1974,26,R
"sandean01",2000,1,"SEA","AL",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RF,1974,27,R
"sandean01",2001,1,"SEA","AL",9,17,1,3,2,0,0,2,0,0,2,3,0,0,0,0,0,RF,1974,28,R
"sandede02",1989,1,"NYA","AL",14,47,7,11,2,0,2,7,1,0,3,8,1,0,0,0,0,CF,1967,23,L
"sandede02",1990,1,"NYA","AL",57,133,24,21,2,2,3,9,8,2,13,27,0,1,1,1,2,LF,1967,24,L
"sandede02",1991,1,"ATL","NL",54,110,16,21,1,2,4,13,11,3,12,23,0,0,0,0,1,LF,1967,25,L
"sandede02",1992,1,"ATL","NL",97,303,54,92,6,14,8,28,26,9,18,52,0,2,1,1,5,CF,1967,26,L
"sandede02",1993,1,"ATL","NL",95,272,42,75,18,6,6,28,19,7,16,42,3,3,1,2,3,CF,1967,27,L
"sandede02",1994,1,"ATL","NL",46,191,32,55,10,0,4,21,19,7,16,28,1,1,1,2,4,CF,1967,28,L
"sandede02",1994,2,"CIN","NL",46,184,26,51,7,4,0,7,19,9,16,35,0,2,1,0,1,CF,1967,28,L
"sandede02",1995,1,"CIN","NL",33,129,19,31,2,3,1,10,16,3,9,18,0,2,2,2,0,CF,1967,29,L
"sandede02",1995,2,"SFN","NL",52,214,29,61,9,5,5,18,8,6,18,42,0,2,1,0,1,CF,1967,29,L
"sandede02",1997,1,"CIN","NL",115,465,53,127,13,7,5,23,56,13,34,67,2,6,2,2,4,LF,1967,31,L
"sandede02",2001,1,"CIN","NL",32,75,6,13,2,0,1,4,3,4,4,10,0,2,2,0,2,RF,1967,35,L
"sandere01",1974,1,"DET","AL",26,99,12,27,7,0,3,10,1,0,5,20,2,0,1,0,2,DH,1949,26,R
"sandere02",1991,1,"CIN","NL",9,40,6,8,0,0,1,3,1,1,0,9,0,0,0,0,1,CF,1967,25,R
"sandere02",1992,1,"CIN","NL",116,385,62,104,26,6,12,36,16,7,48,98,2,4,0,1,6,CF,1967,26,R
"sandere02",1993,1,"CIN","NL",138,496,90,136,16,4,20,83,27,10,51,118,7,5,3,8,10,RF,1967,27,R
"sandere02",1994,1,"CIN","NL",107,400,66,105,20,8,17,62,21,9,41,114,1,2,1,3,2,RF,1967,28,R
"sandere02",1995,1,"CIN","NL",133,484,91,148,36,6,28,99,36,12,69,122,4,8,0,6,9,RF,1967,29,R
"sandere02",1996,1,"CIN","NL",81,287,49,72,17,1,14,33,24,8,44,86,4,2,0,1,8,RF,1967,30,R
"sandere02",1997,1,"CIN","NL",86,312,52,79,19,2,19,56,13,7,42,93,3,3,1,0,9,RF,1967,31,R
"sandere02",1998,1,"CIN","NL",135,481,83,129,18,6,14,59,20,9,51,137,2,7,4,2,10,RF,1967,32,R
"sandere02",1999,1,"SDN","NL",133,478,92,136,24,7,26,72,36,13,65,108,1,6,0,1,10,RF,1967,33,R
"sandere02",2000,1,"ATL","NL",103,340,43,79,23,1,11,37,21,4,32,78,2,2,3,0,9,RF,1967,34,R
"sandere02",2001,1,"ARI","NL",126,441,84,116,21,3,33,90,14,10,46,126,7,5,1,3,2,RF,1967,35,R
"sandere02",2002,1,"SFN","NL",140,505,75,126,23,6,23,85,18,6,47,121,3,12,0,7,10,RF,1967,36,R
"sandere02",2003,1,"PIT","NL",130,453,74,129,27,4,31,87,15,5,38,110,4,5,0,2,10,RF,1967,37,R
"sandere02",2004,1,"SLN","NL",135,446,64,116,27,3,22,67,21,5,33,118,5,4,1,3,5,RF,1967,38,R
"sandsch01",1971,1,"PIT","NL",28,25,4,5,2,0,1,5,0,0,7,6,1,0,0,0,1,C,1947,25,L
"sandsch01",1972,1,"PIT","NL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1947,26,L
"sandsch01",1973,1,"CAL","AL",17,33,5,9,2,1,1,5,0,0,5,10,1,0,0,0,0,C,1947,27,L
"sandsch01",1974,1,"CAL","AL",43,83,6,16,2,0,4,13,0,0,23,17,2,1,0,1,3,DH,1947,28,L
"sandsch01",1975,1,"OAK","AL",3,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,DH,1947,29,L
"sandtto01",1975,1,"OAK","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2B,1950,26,R
"sandtto01",1976,1,"OAK","AL",41,67,6,14,1,0,0,3,0,0,7,9,0,0,1,0,1,SS,1950,27,R
"sanfoch01",1998,1,"PIT","NL",14,28,3,4,1,1,0,3,0,0,1,6,0,0,0,0,1,SS,1972,27,L
"sanfoch01",1999,1,"LAN","NL",5,8,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2B,1972,28,L
"sanguma01",1970,1,"PIT","NL",128,486,63,158,19,9,7,61,2,3,17,45,9,0,1,6,15,C,1944,27,R
"sanguma01",1971,1,"PIT","NL",138,533,60,170,26,5,7,81,6,4,19,32,13,3,1,1,21,C,1944,28,R
"sanguma01",1972,1,"PIT","NL",136,520,55,155,18,8,7,71,1,2,21,38,11,0,0,6,10,LF,1944,29,R
"sanguma01",1973,1,"PIT","NL",149,589,64,166,26,7,12,65,2,5,17,29,8,3,2,8,17,RF,1944,30,R
"sanguma01",1974,1,"PIT","NL",151,596,77,171,21,4,7,68,2,2,21,27,9,5,3,7,18,C,1944,31,R
"sanguma01",1975,1,"PIT","NL",133,481,60,158,24,4,9,58,5,4,48,31,15,3,2,3,12,C,1944,32,R
"sanguma01",1976,1,"PIT","NL",114,389,52,113,16,6,2,36,2,4,28,18,14,2,3,4,14,C,1944,33,R
"sanguma01",1977,1,"OAK","AL",152,571,42,157,17,5,6,58,2,5,22,35,4,2,2,4,13,RF,1944,34,R
"sanguma01",1978,1,"PIT","NL",85,220,15,58,5,1,3,16,2,2,9,10,2,2,2,2,5,C,1944,35,R
"sanguma01",1979,1,"PIT","NL",56,74,8,17,5,2,0,4,0,0,2,5,2,0,3,1,3,C,1944,36,R
"sanguma01",1980,1,"PIT","NL",47,48,2,12,3,0,0,2,3,2,3,1,2,0,2,0,1,1B,1944,37,R
"santaan01",1990,1,"SFN","NL",6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SS,1968,23,B
"santafp01",1995,1,"MON","NL",35,98,11,29,5,1,1,9,1,1,12,9,0,2,1,0,0,LF,1967,29,B
"santafp01",1996,1,"MON","NL",152,393,54,109,20,5,7,56,5,2,49,61,4,11,9,5,6,SS,1967,30,B
"santafp01",1997,1,"MON","NL",130,350,56,87,19,5,5,31,8,5,50,73,1,25,12,3,1,SS,1967,31,B
"santafp01",1998,1,"MON","NL",122,383,53,82,18,0,4,23,7,3,44,72,1,23,11,1,5,RF,1967,32,B
"santafp01",1999,1,"SFN","NL",113,254,49,66,17,3,3,26,12,4,53,54,0,11,5,2,1,SS,1967,33,B
"santafp01",2000,1,"LAN","NL",81,142,19,28,4,0,1,9,3,2,21,33,0,6,6,2,5,RF,1967,34,B
"santafp01",2001,1,"OAK","AL",32,71,16,14,4,0,0,8,1,1,11,17,0,5,1,1,1,RF,1967,35,B
"santape01",2001,1,"DET","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2B,1976,26,R
"santara01",1983,1,"SLN","NL",30,14,1,3,0,0,0,2,0,1,2,2,0,1,0,0,0,SS,1958,26,R
"santara01",1984,1,"NYN","NL",51,152,14,42,11,1,1,12,0,3,9,17,0,0,1,0,3,SS,1958,27,R
"santara01",1985,1,"NYN","NL",154,529,41,136,19,1,1,29,1,0,29,54,12,0,4,2,14,SS,1958,28,R
"santara01",1986,1,"NYN","NL",139,394,38,86,11,0,1,28,0,0,36,43,12,2,1,3,15,SS,1958,29,R
"santara01",1987,1,"NYN","NL",139,439,41,112,21,2,5,44,1,1,29,57,10,1,0,1,11,SS,1958,30,R
"santara01",1988,1,"NYA","AL",148,480,50,115,12,1,4,38,1,2,33,61,0,1,5,2,17,SS,1958,31,R
"santara01",1990,1,"CLE","AL",7,13,3,3,0,0,1,3,0,0,0,0,0,0,0,0,1,SS,1958,33,R
"santibe01",1986,1,"SDN","NL",17,62,10,18,2,0,3,6,0,1,2,12,0,0,0,1,0,C,1965,22,R
"santibe01",1987,1,"SDN","NL",146,546,64,164,33,2,18,79,21,12,16,112,2,5,1,4,12,C,1965,23,R
"santibe01",1988,1,"SDN","NL",139,492,49,122,22,2,10,46,15,7,24,82,2,1,5,5,18,C,1965,24,R
"santibe01",1989,1,"SDN","NL",129,462,50,109,16,3,16,62,11,6,26,89,6,1,3,2,9,C,1965,25,R
"santibe01",1990,1,"SDN","NL",100,344,42,93,8,5,11,53,5,5,27,55,2,3,1,7,4,C,1965,26,R
"santibe01",1991,1,"SDN","NL",152,580,60,155,22,3,17,87,8,10,23,114,5,4,0,7,21,LF,1965,27,R
"santibe01",1992,1,"SDN","NL",106,386,37,97,21,0,10,42,2,5,21,52,1,0,0,4,14,C,1965,28,R
"santibe01",1993,1,"FLO","NL",139,469,49,108,19,6,13,50,10,7,37,88,2,5,0,4,9,LF,1965,29,R
"santibe01",1994,1,"FLO","NL",101,337,35,92,14,2,11,41,1,2,25,57,1,1,2,4,11,C,1965,30,R
"santibe01",1995,1,"CIN","NL",81,266,40,76,20,0,11,44,2,2,24,48,1,4,0,2,7,C,1965,31,R
"santibe01",1996,1,"PHI","NL",136,481,71,127,21,2,30,85,2,0,49,104,7,1,0,2,8,C,1965,32,R
"santibe01",1997,1,"TOR","AL",97,341,31,83,10,0,13,42,1,0,17,80,1,2,1,5,10,DH,1965,33,R
"santibe01",1998,1,"TOR","AL",15,29,3,9,5,0,0,4,0,0,1,6,0,0,0,0,1,C,1965,34,R
"santibe01",1999,1,"CHN","NL",109,350,28,87,18,3,7,36,1,1,32,71,6,2,0,2,13,C,1965,35,R
"santibe01",2000,1,"CIN","NL",89,252,22,66,11,1,8,45,2,2,19,45,8,1,0,5,7,C,1965,36,R
"santibe01",2001,1,"SFN","NL",133,477,39,125,25,4,6,45,5,4,23,78,0,2,7,6,19,C,1965,37,R
"santibe01",2002,1,"SFN","NL",126,478,56,133,24,5,16,74,4,2,27,73,8,2,3,7,19,C,1965,38,R
"santibe01",2003,1,"SFN","NL",108,401,53,112,21,2,11,56,0,1,29,69,0,2,0,2,13,C,1965,39,R
"santibe01",2004,1,"KCA","AL",49,175,15,48,10,0,6,23,1,2,8,32,0,2,3,1,9,C,1965,40,R
"santira01",2002,1,"DET","AL",65,222,33,54,5,5,4,20,8,5,13,48,0,8,4,2,2,SS,1979,24,B
"santira01",2003,1,"DET","AL",141,444,41,100,18,1,2,29,10,4,33,66,0,10,18,2,9,SS,1979,25,B
"santira01",2004,1,"SEA","AL",19,39,8,7,1,0,0,2,0,0,3,3,0,1,2,0,1,SS,1979,26,B
"santoan01",2001,1,"BOS","AL",9,16,2,2,1,0,0,1,0,0,2,7,0,0,0,1,2,2B,1979,23,B
"santoan01",2003,1,"CLE","AL",32,76,9,17,3,1,3,6,1,1,3,18,0,0,1,0,0,3B,1979,25,B
"santofr01",2003,1,"SFN","NL",8,15,2,3,2,0,1,1,0,0,0,3,0,0,0,0,0,RF,1974,30,L
"santone01",1987,1,"MON","NL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1961,27,R
"santone01",1988,1,"MON","NL",92,309,26,73,20,2,8,41,2,3,24,77,3,3,4,4,4,C,1961,28,R
"santone01",1989,1,"MON","NL",97,304,30,76,14,1,5,31,2,1,24,37,2,3,2,4,12,C,1961,29,R
"santone01",1990,1,"MON","NL",59,163,13,31,3,1,6,28,0,3,8,31,0,0,0,5,5,C,1961,30,R
"santone01",1991,1,"MON","NL",41,96,7,24,5,0,2,14,0,0,2,18,2,0,0,4,4,C,1961,31,R
"santone01",1992,1,"CHA","AL",2,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,C,1961,32,R
"santone01",1993,1,"KCA","AL",4,8,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,C,1961,33,R
"santora01",1979,1,"CIN","NL",7,6,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,NA,1955,25,B
"santoro01",1970,1,"CHN","NL",154,555,83,148,30,4,26,114,2,0,92,108,6,1,1,6,17,RF,1940,31,R
"santoro01",1971,1,"CHN","NL",154,555,77,148,22,1,21,88,4,0,79,95,8,0,1,7,20,LF,1940,32,R
"santoro01",1972,1,"CHN","NL",133,464,68,140,25,5,17,74,1,4,69,75,5,4,2,8,13,SS,1940,33,R
"santoro01",1973,1,"CHN","NL",149,536,65,143,29,2,20,77,1,2,63,97,8,4,0,1,27,3B,1940,34,R
"santoro01",1974,1,"CHA","AL",117,375,29,83,12,1,5,41,0,2,37,72,1,2,0,3,16,SS,1940,35,R
"sardida01",2003,1,"CIN","NL",1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1979,25,R
"sassema01",1987,1,"SFN","NL",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1962,26,L
"sassema01",1987,2,"PIT","NL",12,23,2,5,0,0,0,2,0,0,0,2,0,0,0,0,1,C,1962,26,L
"sassema01",1988,1,"NYN","NL",60,123,9,35,10,1,1,17,0,0,6,9,4,0,0,2,4,RF,1962,27,L
"sassema01",1989,1,"NYN","NL",72,182,17,53,14,2,1,22,0,1,7,15,4,0,1,1,3,C,1962,28,L
